category	entry_id	openalex_id	doi	publication_year	authors
topics	https://openalex.org/T10887	https://openalex.org/W2130410032	https://doi.org/10.1073/pnas.0506580102	2005	Aravind Subramanian, Pablo Tamayo, Vamsi K. Mootha, Sayan Mukherjee, Benjamin L. Ebert, Michael A. Gillette, Amanda G. Paulovich, Scott L. Pomeroy, Todd R. Golub, Eric S. Lander, Jill P. Mesirov
topics	https://openalex.org/T10887	https://openalex.org/W2159675211	https://doi.org/10.1101/gr.1239303	2003	Paul Shannon, Andrew Markiel, Owen Ozier, Nitin S. Baliga, Jonathan T. Wang, Daniel Ramage, Nada Amin, Benno Schwikowski, Trey Ideker
topics	https://openalex.org/T10887	https://openalex.org/W2103017472	https://doi.org/10.1038/75556	2000	Michael Ashburner, Catherine A. Ball, Judith A. Blake, David Botstein, H. Butler, J. Michael Cherry, Allan Peter Davis, Kara Dolinski, Selina S. Dwight, Janan T. Eppig, Midori A. Harris, David P. Hill, Laurie Issel‐Tarver, Andrew Kasarskis, Suzanna Lewis, John C. Matese, Joel E. Richardson, Martin Ringwald, Gerald M. Rubin, Gavin Sherlock
topics	https://openalex.org/T10887	https://openalex.org/W2130479394	https://doi.org/10.1093/nar/28.1.235	2000	Helen Berman
topics	https://openalex.org/T10887	https://openalex.org/W2114104545	https://doi.org/10.1093/bioinformatics/btp616	2009	Mark D. Robinson, Davis J. McCarthy, Gordon K. Smyth
topics	https://openalex.org/T10887	https://openalex.org/W2158217645	https://doi.org/10.1038/nprot.2008.211	2008	Da Wei Huang, Brad T. Sherman, Richard A. Lempicki
topics	https://openalex.org/T10887	https://openalex.org/W2072970694	https://doi.org/10.1038/nmeth.f.303	2010	J. Gregory Caporaso, Justin Kuczynski, Jesse Stombaugh, Kyle Bittinger, Frederic D. Bushman, Elizabeth K. Costello, Noah Fierer, Antonio González Peña, Julia K. Goodrich, Jeffrey I. Gordon, Gavin Huttley, Scott T. Kelley, Dan Knights, Jeremy E. Koenig, Ruth E. Ley, Catherine Lozupone, Daniel McDonald, Brian D. Muegge, Meg Pirrung, Jens Reeder, Joel Sevinsky, Peter J. Turnbaugh, William A. Walters, Jeremy Widmann, Tanya Yatsunenko, Jesse Zaneveld, Rob Knight
topics	https://openalex.org/T10887	https://openalex.org/W2159482845	https://doi.org/10.1093/nar/27.1.29	1999	Hiroyuki Ogata, Susumu Goto, Kazushige Sato, Wataru Fujibuchi, Hidemasa Bono, Minoru Kanehisa
topics	https://openalex.org/T10887	https://openalex.org/W2161633633	https://doi.org/10.1086/519795	2007	Shaun Purcell, Benjamin M. Neale, Katherine EO Todd-Brown, L. Odong Thomas, Manuel A. R. Ferreira, D.B. Bender, Julian Maller, Pamela Sklar, Paul I. W. de Bakker, Mark J. Daly, Pak C. Sham
topics	https://openalex.org/T10887	https://openalex.org/W4294216483	https://doi.org/10.1093/nar/28.1.27	2000	Minoru Kanehisa
topics	https://openalex.org/T10887	https://openalex.org/W2035618305	https://doi.org/10.1089/omi.2011.0118	2012	Guangchuang Yu, Li-Gen Wang, Yanyan Han, Qing‐Yu He
topics	https://openalex.org/T10887	https://openalex.org/W1966327575	https://doi.org/10.1186/1471-2105-9-559	2008	Peter Langfelder, Steve Horvath
topics	https://openalex.org/T10887	https://openalex.org/W2150926065	https://doi.org/10.1073/pnas.95.25.14863	1998	Michael B. Eisen, Paul T. Spellman, Patrick O. Brown, David Botstein
topics	https://openalex.org/T10887	https://openalex.org/W2111211467	https://doi.org/10.1093/sysbio/syq010	2010	Stéphane Guindon, Jean-François Dufayard, Vincent Lefort, Maria Anisimova, Wim Hordijk, Olivier Gascuel
topics	https://openalex.org/T10887	https://openalex.org/W1971421925	https://doi.org/10.1073/pnas.122653799	2002	Michelle Girvan, M. E. J. Newman
topics	https://openalex.org/T10887	https://openalex.org/W2900569176	https://doi.org/10.1093/nar/gky1131	2018	Damian Szklarczyk, Annika L Gable, David Lyon, Alexander Junge, Stefan Wyder, Jaime Huerta‐Cepas, Milan Simonovic, Nadezhda T. Doncheva, John H. Morris, Peer Bork, Lars Juhl Jensen, Christian von Mering
topics	https://openalex.org/T10887	https://openalex.org/W2149441684	https://doi.org/10.1158/2159-8290.cd-12-0095	2012	Ethan Cerami, Jianjiong Gao, Uğur Doğrusöz, Benjamin Groß, S. Onur Sumer, Bülent Arman Aksoy, Anders J. Skanderup, Caitlin J. Byrne, Michael L Heuer, Erik Larsson, Yevgeniy Antipin, Boris Reva, Arthur P. Goldberg, Chris Sander, Nikolaus Schultz
